profile_id,display_label,domain,term_type,curated_umbrella,lexicon_provenance,candidate_origins,evidence_count,source_count,latest_year,declared_confidence_0_10,declared_disposition,evidence_snippets,standardization_disposition,standardized_label,concept_id,source_vocabulary,semantic_types,match_method,normalization_confidence_0_10,normalization_reason,mesh_umbrella,public_umbrella,umbrella_method
d93bf6ad-efae-4411-9708-bdff1c9fe891,Stroke,medical,research_area,Neurological and Neurodegenerative Disorders,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"•Currently establishing a model that aims to restore the damaged neural circuitry of a rat ex vivo model of ischemic stroke, through the use of neuron transplantation, neural activity measurement and optogenetics. • Techniques include: organotypic hippocampal (HPC) slice culture, embryonic cortical neuron culture, multi-electrode array (MEA) recording, immunocytochemistry, western blotting, and viral transduction.",accepted,Stroke,C0038454,MSH,Disease or Syndrome,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Cardiovascular Health,Neurological and Neurodegenerative Disorders,versioned LinkedIn expertise lexicon
d999af6a-e7ea-421f-a46d-f5fda03ed808,Child Health,medical,research_area,,hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_publication_description | linkedin_publication_title,2,2,2024,8.4,publish,"Integrating Intersectionality into Child Health || Child health inequities persist in Canada, particularly among sovereignty-deserving First Nations, Métis and Inuit groups and equity-deserving communities. We argue for a fundamental shift in research to remedy these inequities, via an intersectional lens that highlights how social identities and systems of power contribute to disparities. Specifically, we suggest (a) integrating intersectionality, from research conceptualization to results dissemination; (b) respectfully and reciprocally engaging with communities; (c) respectfully collecting and reporting data; (d) recognizing and explicating",review,Child Health,D000067576,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,,
d999af6a-e7ea-421f-a46d-f5fda03ed808,Data Analysis,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"I provided research support to a small team carrying out a study of self help readers. My role involved brainstorming research (re)design using cutting edge online and digital research methods, performing literature review and qualitative data analysis and conducting over thirty research interviews with readers of self help books. I managed a participant database and e-mail correspondence with over one hundred research participants and analyzed the data participant interviews to write academic papers for conference presentations and prospective publications.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
d999af6a-e7ea-421f-a46d-f5fda03ed808,Decision Making,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Leading a small and mighty team of smart, superb colleagues within Research Services who work university-wide to implement major institutional EDI action plans in research. We also support researchers, teams, and units in the development and implementation of effective, co-designed action plans and frameworks to deepen EDIA in research design, practice, and administration. In addition to offering strengths and growth-focused coaching and consultations, we develop research-backed training in topics such as: EDI in Peer Review, Building and Presenting EDI Action Plans in Funding Applications, Ap",review,Decision Making,C0011109,MSH,Mental Process,umls_exact,9.5,medical UMLS concept found; HBI umbrella requires review,,Cognition and Behaviour,versioned LinkedIn expertise lexicon
d999af6a-e7ea-421f-a46d-f5fda03ed808,Qualitative Research,medical,research_area,,hbi_hybrid_accepted,linkedin_experience_description_current,1,1,2026,7.95,publish,"In this role, I planned, carried out and supported a program of (mainly) qualitative research to advance understanding of Physician Wellness. I prepared tri-council and external funding agency grant applications, coordinated and oversaw a research-in-progress symposium, and co-authored peer-reviewed journal and conference papers.",review,Qualitative Research,C0949415,MSH,Research Activity,umls_exact,9.5,medical UMLS concept found; HBI umbrella requires review,,,
d999af6a-e7ea-421f-a46d-f5fda03ed808,Research Design,health,method,Research Methods and Practice,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Leading a small and mighty team of smart, superb colleagues within Research Services who work university-wide to implement major institutional EDI action plans in research. We also support researchers, teams, and units in the development and implementation of effective, co-designed action plans and frameworks to deepen EDIA in research design, practice, and administration. In addition to offering strengths and growth-focused coaching and consultations, we develop research-backed training in topics such as: EDI in Peer Review, Building and Presenting EDI Action Plans in Funding Applications, Ap",review,Research Design,C0035171,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Research Methods and Practice,versioned LinkedIn expertise lexicon
d999af6a-e7ea-421f-a46d-f5fda03ed808,Health Inequities,medical,research_area,,hbi_hybrid_accepted,linkedin_publication_description,1,1,2024,6.95,publish,"Child health inequities persist in Canada, particularly among sovereignty-deserving First Nations, Métis and Inuit groups and equity-deserving communities. We argue for a fundamental shift in research to remedy these inequities, via an intersectional lens that highlights how social identities and systems of power contribute to disparities. Specifically, we suggest (a) integrating intersectionality, from research conceptualization to results dissemination; (b) respectfully and reciprocally engaging with communities; (c) respectfully collecting and reporting data; (d) recognizing and explicating",review,Health Inequities,D000091682,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,,
dab82746-9cd9-450f-95b5-7798ea6d8adc,Autism Spectrum Disorders,medical,research_area,Neurodevelopment and Pediatric Health,linkedin_expertise_lexicon_v1,linkedin_publication_description | linkedin_skill,2,2,0,9.9,publish,"Autism Spectrum Disorders || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Autism Spectrum Disorder,C1510586,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Neurodevelopment and Pediatric Health,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Cannabinoids,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline,2,2,0,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails.",review,Cannabinoids,C0006864,MSH,Organic Chemical | Pharmacologic Substance,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Childhood Maltreatment,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline | linkedin_publication_title,3,3,2025,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails. || Individual and additive effects of childhood maltreatment and substance use disorder histories on baseline and stress-induced changes in peripheral stress biomarkers",review,PhenX measure - childhood maltreatment,C3165956,MTH,Finding,umls_words,7.79,broad UMLS words result retained for manual review,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Endocannabinoid System,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline | linkedin_publication_description | linkedin_publication_title,7,4,2025,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails. || Endocannabinoids and the neurobiology of emotional states || Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors  || Endocannabinoid Contributions to Psychiatric Risk || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more || Endocannabinoid co",unresolved,,,,,,0.0,no sufficiently similar medical UMLS or MeSH concept,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Neuropharmacology,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline,2,2,0,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails.",review,Neuropharmacology,D009480,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Psychedelics,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline,2,2,0,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails.",review,Hallucinogens,C0018533,MSH,Pharmacologic Substance | Hazardous or Poisonous Substance,umls_exact,9.53,medical UMLS concept found; HBI umbrella requires review,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Stress,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_headline | linkedin_publication_description | linkedin_publication_title,4,3,2025,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || Individual and additive effects of childhood maltreatment and substance use disorder histories on baseline and stress-induced changes in peripheral stress biomarkers || Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors  || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",review,Stress bismuth subsalicylate,C0723460,MTH,Organic Chemical | Pharmacologic Substance,umls_exact,9.28,medical UMLS concept found without a MeSH representation,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Therapeutics,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline,2,2,0,9.9,publish,"Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology || I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails.",accepted,Therapeutics,C0087111,MSH,Therapeutic or Preventive Procedure,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Pharmacology and Therapeutics,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Psychiatric Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_publication_description | linkedin_publication_title,3,3,0,9.85,publish,"I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails. || Endocannabinoid Contributions to Psychiatric Risk || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Mental Disorders,C0004936,MSH,Mental or Behavioral Dysfunction,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Neuroscience,medical,research_area,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_headline,1,1,0,9.55,publish,Neuroscience PhD student @UofC | Psychedelic and Cannabinoid Therapeutics lab | Early life stress | Endocannabinoids | Neuropharmacology,accepted,Neurosciences,D009488,MSH,,mesh_fallback,9.7,local MeSH fallback after broad UMLS candidate search,Neuroscience and Neural Systems,Neuroscience,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Social Information Processing,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_publication_title,2,2,2025,9.2,publish,"I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails. || Endocannabinoid contributions to the perception of socially relevant, affective touch in humans",unresolved,,,,,,0.0,no sufficiently similar medical UMLS or MeSH concept,,Cognition and Behaviour,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Psychophysiology,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a doctoral student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary. I have a special interest in neuropharmacology and the development of novel therapeutics for psychiatric disorders. My current work largely focuses on the psychophysiological impacts of childhood maltreatment, particularly concerning the endocannabinoid system and social information processing. I am eager to connect and collaborate in science, advocacy, community outreach, or on the trails.",review,Psychophysiology,D011603,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,Cognition and Behaviour,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Substance Use Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description | linkedin_publication_title,2,2,2025,8.4,publish,"Individual and additive effects of childhood maltreatment and substance use disorder histories on baseline and stress-induced changes in peripheral stress biomarkers || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,"Disorder, Substance Use",C0038586,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Anxiety Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,2,1,0,7.2,publish,"Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors  || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Anxiety Disorders,C0003469,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Post-Traumatic Stress Disorder,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,2,1,0,7.2,publish,"Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors  || This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",review,"Stress Disorders, Post-Traumatic",C0038436,MSH,Mental or Behavioral Dysfunction,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Clinical Trials,health,method,Clinical and Translational Research,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors ",review,Clinical Trials as Topic,C0008976,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Clinical and Translational Research,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Depression,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Depression,C0011570,MSH,Mental or Behavioral Dysfunction,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Eating Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",review,Eating Disorder,C0013473,MSH,Mental or Behavioral Dysfunction,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Fear Extinction,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"Endocannabinoids play a crucial role in regulating the stress response, influencing both the initiation and resolution of stress-related processes in the brain. This discovery has been greatly advanced by the development of pharmacological tools, particularly fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL) inhibitors, which have been pivotal in uncovering the endocannabinoid (eCB) system's role in stress regulation. The success of these inhibitors in animal models of stress and emotion has led to the development of clinical therapies targeting eCB enzymes. FAAH inhibitors ",unresolved,,,,,,0.0,no sufficiently similar medical UMLS or MeSH concept,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Schizophrenia,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Schizophrenia,C0036341,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dab82746-9cd9-450f-95b5-7798ea6d8adc,Synaptic Plasticity,medical,research_area,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,0,6.95,publish,"This chapter examines the role of the endocannabinoid (eCB) system in psychiatric disorders, including anxiety, depression, eating disorders, post-traumatic stress disorder, substance use disorders, autism spectrum disorder, and schizophrenia. We pay specific attention to the eCB system's role in regulating stress, fear, emotional processing, metabolism, and synaptic plasticity. 10.1007/978-3-031-87990-6_15 … more",accepted,Neuronal Plasticity,D009473,MSH,,mesh_fallback,9.7,local MeSH fallback after broad UMLS candidate search,Cellular and Molecular Neuroscience,Neuroscience,versioned LinkedIn expertise lexicon
dce0c0b3-d012-4fec-abec-6efb8df69963,Depression,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_title,2,1,2024,8.0,publish,267. Clinical and Functional Efficacy of Long-Term Subcallosal Cingulate Deep Brain Stimulation for Treatment-Resistant Depression || Accelerated sequential bilateral theta-burst stimulation in major depression: an open trial,accepted,Depression,C0011570,MSH,Mental or Behavioral Dysfunction,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dce0c0b3-d012-4fec-abec-6efb8df69963,Brain Stimulation,medical,technology,Neuroengineering and Medical Technology,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2024,7.75,publish,267. Clinical and Functional Efficacy of Long-Term Subcallosal Cingulate Deep Brain Stimulation for Treatment-Resistant Depression,review,Brain stimulation,C0870227,SNOMEDCT_US,Therapeutic or Preventive Procedure,umls_exact,9.85,medical UMLS concept found without a MeSH representation,Pharmacology and Therapeutics,Neuroengineering and Medical Technology,versioned LinkedIn expertise lexicon
dce0c0b3-d012-4fec-abec-6efb8df69963,Deep Brain Stimulation,medical,research_area,Pharmacology and Therapeutics,hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_publication_title,1,1,2024,7.75,publish,267. Clinical and Functional Efficacy of Long-Term Subcallosal Cingulate Deep Brain Stimulation for Treatment-Resistant Depression,accepted,Deep Brain Stimulation,C0394162,MSH,Therapeutic or Preventive Procedure,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Pharmacology and Therapeutics,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
dce0c0b3-d012-4fec-abec-6efb8df69963,Post-Traumatic Stress Disorder,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2025,7.75,publish,On the Role of Epigenetic Modifications of HPA Axis in Post Traumatic Stress Disorder (PTSD) and Resilience,review,"Stress Disorders, Post-Traumatic",C0038436,MSH,Mental or Behavioral Dysfunction,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
dce0c0b3-d012-4fec-abec-6efb8df69963,Stress,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2025,7.75,publish,On the Role of Epigenetic Modifications of HPA Axis in Post Traumatic Stress Disorder (PTSD) and Resilience,review,Stress bismuth subsalicylate,C0723460,MTH,Organic Chemical | Pharmacologic Substance,umls_exact,9.28,medical UMLS concept found without a MeSH representation,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
debe2b0f-74ba-4793-a0b1-8a7747df712d,Clinical Trials,health,method,Clinical and Translational Research,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Designing and establishing complex novel setups to test elicited biological effects of focused ultrasound in real-time in vivo -Conducting pre-clinical MRI-guided focused ultrasound ablation studies as a clinical trial analogue -Supervising and assisting students and colleagues in various projects in terms of small-animal surgeries, experimental setup, pre-clinical studies, and data analysis (MATLAB, ImageJ, Fluoview) -2 international conference presentations, 6 manuscripts currently in-preparation",review,Clinical Trials as Topic,C0008976,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Clinical and Translational Research,versioned LinkedIn expertise lexicon
debe2b0f-74ba-4793-a0b1-8a7747df712d,Data Analysis,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Designing and establishing complex novel setups to test elicited biological effects of focused ultrasound in real-time in vivo -Conducting pre-clinical MRI-guided focused ultrasound ablation studies as a clinical trial analogue -Supervising and assisting students and colleagues in various projects in terms of small-animal surgeries, experimental setup, pre-clinical studies, and data analysis (MATLAB, ImageJ, Fluoview) -2 international conference presentations, 6 manuscripts currently in-preparation",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
